customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,total_services,contract_risk,payment_risk,avg_monthly_revenue,has_family
4853-OITSN,0,0,1,0,5,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,89.15,413.25,0,0-1yr,4,1.0,1.0,68.875,1
9800-OUIGR,0,0,1,1,66,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.0,1374.2,0,4yr+,1,0.2,0.3,20.51044776119403,1
1324-NLTJE,0,1,0,0,15,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),55.0,757.1,1,1-2yr,3,1.0,0.3,47.31875,0
2324-EFHVG,0,0,0,0,64,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),104.4,6692.65,0,4yr+,6,0.2,0.3,102.96384615384615,0
7094-MSZAO,0,0,1,1,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.05,218.5,0,0-1yr,1,1.0,0.3,19.863636363636363,1
1522-VVDMG,0,0,1,1,7,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,89.75,608.8,1,0-1yr,4,1.0,1.0,76.1,1
6907-CQGPN,0,0,0,0,29,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,34.3,1004.75,0,2-4yr,2,1.0,1.0,33.49166666666667,0
0780-XNZFN,0,0,0,0,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.65,1125.6,0,4yr+,1,0.2,0.3,19.406896551724138,0
0239-OXEXL,0,0,0,0,46,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,84.25,3847.6,0,2-4yr,4,1.0,0.7,81.86382978723404,0
2675-IJRGJ,0,0,0,0,53,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.65,978.0,0,4yr+,1,0.2,0.3,18.11111111111111,0
7049-GKVZY,0,0,0,0,17,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,0,Credit card (automatic),79.85,1387.35,0,1-2yr,6,0.5,0.3,77.07499999999999,0
8577-QSOCG,0,0,1,1,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.2,746.05,0,2-4yr,1,0.2,0.7,19.129487179487178,1
3721-CNZHX,0,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.8,304.6,0,1-2yr,1,0.5,0.7,19.0375,0
0212-ISBBF,0,0,0,0,22,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,50.35,1098.85,0,1-2yr,3,1.0,1.0,47.77608695652174,0
9185-TQCVP,0,0,1,0,14,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.15,1139.2,1,1-2yr,3,1.0,1.0,75.94666666666667,1
3585-YNADK,0,0,1,0,57,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),74.6,4368.95,0,4yr+,6,0.5,0.3,75.32672413793104,1
5271-DBYSJ,0,1,0,0,11,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),79.15,827.7,0,0-1yr,2,1.0,0.3,68.97500000000001,0
1099-GODLO,0,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.35,20.35,0,0-1yr,1,0.2,0.7,10.175,1
6828-HMKWP,0,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.05,262.05,0,0-1yr,1,0.2,0.3,20.157692307692308,1
5567-WSELE,0,1,1,0,3,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.6,279.55,1,0-1yr,4,1.0,1.0,69.8875,1
1472-TNCWL,0,0,0,1,36,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.7,3512.5,0,2-4yr,4,1.0,1.0,94.93243243243244,1
8063-RJYNF,0,0,0,0,16,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.25,1483.25,1,1-2yr,4,1.0,1.0,87.25,0
0687-ZVTHB,0,0,1,1,65,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,0,Credit card (automatic),72.45,4653.85,1,4yr+,6,0.5,0.3,70.51287878787879,1
2080-GKCWQ,0,0,0,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,74.95,151.75,0,0-1yr,2,1.0,1.0,50.583333333333336,0
9661-ACXBS,0,0,0,0,42,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.2,4400.75,1,2-4yr,6,1.0,1.0,102.34302325581395,0
2193-SFWQW,0,0,1,1,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),111.95,8033.1,0,4yr+,7,0.2,0.3,110.04246575342466,1
5656-JAMLX,0,0,0,0,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.85,1253.65,0,4yr+,1,0.2,0.3,19.899206349206352,0
3462-BJQQA,0,0,0,0,6,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,89.75,552.65,0,0-1yr,4,1.0,1.0,78.95,0
0442-TDYUO,0,0,1,0,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.05,1036.0,0,2-4yr,1,0.2,0.7,21.142857142857142,1
6733-LRIZX,0,0,0,0,35,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,108.95,4025.5,0,2-4yr,7,0.2,1.0,111.81944444444444,0
9503-XJUME,0,0,0,1,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.65,928.4,0,4yr+,1,0.5,0.3,17.516981132075472,1
4367-NHWMM,0,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,24.9,24.9,0,0-1yr,0,1.0,0.7,12.45,0
3727-RJMEO,0,0,1,0,6,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,82.85,460.25,1,0-1yr,3,1.0,1.0,65.75,1
3779-OSWCF,0,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),93.2,6506.15,0,4yr+,8,0.2,0.3,90.36319444444445,1
6736-DHUQI,0,0,1,1,67,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,0,Bank transfer (automatic),84.8,5598.3,0,4yr+,4,0.5,0.3,82.32794117647059,1
3915-ODIYG,0,1,0,0,60,1,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,1,Electronic check,71.75,4374.55,0,4yr+,5,0.5,1.0,71.71393442622951,0
1360-RCYRT,0,0,1,1,23,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),30.35,678.75,0,1-2yr,1,1.0,0.3,28.28125,1
2724-FJDYW,0,0,0,1,39,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),54.85,2191.7,0,2-4yr,4,0.5,0.3,54.7925,1
4451-RWASJ,0,0,1,1,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.5,239.75,0,1-2yr,1,0.5,0.7,14.984375,1
6646-VRFOL,0,1,1,0,53,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.85,5485.5,1,4yr+,6,1.0,1.0,101.58333333333333,1
3460-TJBWI,0,0,1,1,24,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.2,609.05,0,1-2yr,2,0.2,0.7,24.362,1
5917-HBSDW,0,0,1,1,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.35,683.75,0,2-4yr,1,1.0,1.0,17.99342105263158,1
5685-IIXLY,0,0,1,1,5,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,83.6,404.2,1,0-1yr,3,1.0,1.0,67.36666666666666,1
5671-UUNXD,0,1,1,0,50,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Electronic check,100.65,5189.75,0,4yr+,5,0.5,1.0,101.75980392156863,1
0956-ACVZC,0,0,0,0,54,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),94.1,5060.9,0,4yr+,4,0.5,0.3,92.01636363636364,0
2325-NBPZG,0,0,0,0,3,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.55,233.65,0,0-1yr,2,1.0,1.0,58.4125,0
4250-ZBWLV,0,0,0,0,68,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,108.45,7176.55,1,4yr+,7,0.5,1.0,104.00797101449275,0
4482-FTFFX,0,0,0,0,5,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,56.15,291.45,0,0-1yr,3,1.0,1.0,48.574999999999996,0
8859-DZTGQ,0,0,0,0,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.35,689.75,0,2-4yr,1,0.2,0.7,20.28676470588235,0
0440-MOGPM,0,0,0,0,41,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,80.55,3263.9,0,2-4yr,6,0.5,1.0,77.71190476190476,0
0020-JDNXP,0,0,1,1,34,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Mailed check,61.25,1993.2,0,2-4yr,5,0.5,0.7,56.94857142857143,1
3752-CQSJI,0,0,1,1,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.45,254.5,0,1-2yr,1,1.0,0.7,18.178571428571427,1
5025-GOOKI,0,0,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),18.9,347.65,0,1-2yr,1,1.0,0.3,16.554761904761904,0
4698-KVLLG,0,1,0,0,51,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.6,967.9,0,4yr+,1,0.2,0.3,18.61346153846154,0
5095-AESKG,0,0,1,0,3,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),91.5,242.95,1,0-1yr,4,1.0,0.3,60.7375,1
2887-JPYLU,0,0,0,1,41,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),45.2,1841.9,0,2-4yr,1,1.0,0.3,43.85476190476191,1
4770-QAZXN,0,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.45,232.1,0,1-2yr,1,1.0,0.3,16.57857142857143,0
4896-CPRPF,0,0,1,1,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.45,809.25,0,2-4yr,2,0.2,0.3,22.479166666666668,1
1871-MOWRM,0,0,1,0,12,1,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),80.85,866.45,1,0-1yr,3,1.0,0.3,66.65,1
9714-EDSUC,0,0,0,0,4,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Mailed check,94.9,360.55,0,0-1yr,5,1.0,0.7,72.11,0
2027-OAQQC,0,0,0,0,43,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),49.05,2076.2,1,2-4yr,3,1.0,0.3,47.18636363636363,0
0282-NVSJS,0,1,1,1,12,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,29.3,355.9,0,0-1yr,1,1.0,0.7,27.376923076923074,1
9090-SGQXL,0,1,1,0,68,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.3,7299.65,1,4yr+,6,1.0,1.0,105.79202898550724,1
6595-YGXIT,0,1,0,0,25,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,88.95,2291.2,1,2-4yr,4,1.0,1.0,88.12307692307692,0
7353-YOWFP,0,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.25,129.15,0,0-1yr,1,0.5,0.7,16.14375,0
9835-ZIITK,0,1,1,0,66,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,110.85,7491.75,1,4yr+,7,0.5,1.0,111.81716417910448,1
8008-ESFLK,0,0,1,0,53,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,110.5,5835.5,0,4yr+,7,0.5,1.0,108.06481481481481,1
7537-CBQUZ,0,1,0,0,63,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),109.4,7031.45,0,4yr+,7,1.0,0.3,109.86640625,0
1555-DJEQW,0,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.2,7723.9,1,4yr+,8,0.2,0.3,108.78732394366196,1
5649-TJHOV,0,1,1,0,27,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),36.5,1032.0,1,2-4yr,1,1.0,0.3,36.857142857142854,1
0519-XUZJU,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.75,70.75,1,0-1yr,1,1.0,0.7,35.375,0
3363-EWLGO,0,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,109.6,0,0-1yr,1,1.0,0.7,18.266666666666666,0
4750-UKWJK,0,1,1,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.6,727.8,0,2-4yr,1,0.5,0.7,19.152631578947368,1
6338-AVWCY,0,0,0,0,3,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,40.15,130.75,1,0-1yr,2,1.0,0.7,32.6875,0
1689-YQBYY,0,0,0,1,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.6,893.0,0,0-1yr,2,1.0,1.0,68.6923076923077,1
4487-ZYJZK,0,0,1,1,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.6,763.1,0,2-4yr,1,0.5,0.3,19.566666666666666,1
2959-FENLU,0,0,0,0,9,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),85.3,781.4,0,0-1yr,3,1.0,0.3,78.14,0
0708-LGSMF,0,0,1,0,13,1,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,65.85,902.25,0,1-2yr,4,1.0,1.0,64.44642857142857,1
9253-QXKBE,0,1,1,0,29,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.45,2653.65,1,2-4yr,4,1.0,1.0,88.455,1
7634-HLQJR,0,0,1,1,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,1016.7,0,2-4yr,1,0.2,0.3,21.181250000000002,1
0487-RPVUM,0,0,1,0,61,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,0,Bank transfer (automatic),99.4,5943.65,0,4yr+,6,1.0,0.3,95.86532258064516,1
4079-ULGFR,0,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,275.7,0,1-2yr,1,1.0,0.7,16.21764705882353,0
2516-XSJKX,0,0,1,1,41,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Electronic check,78.45,3126.45,0,2-4yr,6,0.2,1.0,74.43928571428572,1
0057-QBUQH,0,0,0,1,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,25.1,1070.15,0,2-4yr,2,0.2,1.0,24.32159090909091,1
9445-SZLCH,0,0,1,1,36,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),97.35,3457.9,1,2-4yr,5,1.0,0.3,93.45675675675676,1
6599-SFQVE,0,0,0,0,6,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.0,340.4,0,0-1yr,2,1.0,1.0,48.628571428571426,0
8331-ZXFOE,0,0,0,0,58,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),71.1,4299.2,0,4yr+,6,0.5,0.3,72.86779661016949,0
4003-FUSHP,0,0,0,0,19,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),61.55,1093.2,0,1-2yr,3,1.0,0.3,54.660000000000004,0
0356-ERHVT,0,0,1,0,11,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.9,521.9,0,0-1yr,1,1.0,0.3,43.49166666666667,1
7325-ENZFI,0,0,0,0,39,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),40.3,1630.4,0,2-4yr,3,0.5,0.3,40.760000000000005,0
4884-ZTHVF,0,1,0,0,8,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,87.1,713.6,0,0-1yr,3,1.0,1.0,79.28888888888889,0
3920-HIHMQ,0,0,0,1,26,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,49.5,1265.65,0,2-4yr,2,1.0,0.7,46.87592592592593,1
3055-OYMSE,0,1,0,0,53,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),73.8,4003.85,0,4yr+,2,1.0,0.3,74.14537037037037,0
0613-WUXUM,0,0,1,1,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.2,1401.4,0,4yr+,1,0.2,0.7,19.738028169014086,1
7568-PODML,0,0,0,0,1,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,45.3,45.3,1,0-1yr,2,1.0,0.7,22.65,0
4458-KVRBJ,0,0,0,0,59,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.0,1510.5,0,4yr+,2,0.2,0.7,25.175,0
5349-IECLD,0,0,0,0,2,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,94.95,178.1,1,0-1yr,4,1.0,1.0,59.36666666666667,0
1397-XKKWR,0,0,0,0,7,0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,35.3,264.8,0,0-1yr,2,0.5,0.7,33.1,0
3945-GFWQL,0,0,0,1,12,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.55,480.6,1,0-1yr,1,1.0,1.0,36.96923076923077,1
8097-OMULG,0,0,1,1,59,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),76.75,4541.9,0,4yr+,6,0.5,0.3,75.69833333333332,1
6013-BHCAW,0,0,1,1,61,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),81.0,4976.15,0,4yr+,6,0.2,0.3,80.26048387096773,1
0401-WDBXM,0,0,1,1,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.55,7542.25,0,4yr+,6,0.2,0.3,103.31849315068493,1
3387-PLKUI,0,0,1,1,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.8,251.25,0,1-2yr,1,1.0,0.7,17.946428571428573,1
6096-EGVTU,0,0,1,1,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.9,1595.5,0,4yr+,2,0.5,0.7,24.546153846153846,1
3797-VTIDR,0,0,1,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,23.45,23.45,1,0-1yr,0,1.0,1.0,11.725,1
5081-NWSUP,0,0,0,0,10,1,No,DSL,No,Yes,No,Yes,No,Yes,One year,0,Mailed check,64.9,685.55,0,0-1yr,4,0.5,0.7,62.32272727272727,0
2580-ATZSQ,0,0,1,1,65,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,0,Bank transfer (automatic),61.35,3874.1,0,4yr+,4,0.5,0.3,58.698484848484846,1
8085-MSNLK,0,0,1,0,62,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,113.95,6891.4,0,4yr+,8,0.2,0.7,109.38730158730158,1
9691-HKOVS,0,0,1,0,55,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,90.15,4916.95,0,4yr+,8,0.5,1.0,87.80267857142857,1
9881-VCZEP,0,0,1,0,25,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.1,1373.0,0,2-4yr,3,1.0,1.0,52.80769230769231,1
9526-BIHHD,0,0,0,0,1,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,29.7,29.7,1,0-1yr,1,1.0,0.7,14.85,0
8757-TFHHJ,0,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),49.8,49.8,0,0-1yr,2,1.0,0.3,24.9,0
4523-WXCEF,0,0,1,0,59,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,101.1,6039.9,1,4yr+,5,1.0,1.0,100.66499999999999,1
1468-DEFNC,0,1,1,1,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.4,1548.65,0,4yr+,2,0.2,0.3,23.825384615384618,1
5119-KEPFY,0,0,1,0,36,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),95.0,3440.25,0,2-4yr,4,1.0,0.3,92.97972972972973,1
8364-TRMMK,0,0,0,0,3,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.65,151.3,1,0-1yr,2,1.0,0.7,37.825,0
0916-KNFAJ,0,0,1,0,61,1,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,1,Mailed check,69.9,4226.7,0,4yr+,5,0.2,0.7,68.17258064516129,1
8319-QBEHW,0,0,0,1,26,0,No phone service,DSL,No,Yes,No,No,Yes,No,One year,1,Bank transfer (automatic),39.95,1023.75,0,2-4yr,2,0.5,0.3,37.916666666666664,1
3063-QFSZL,0,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.4,55.4,1,0-1yr,2,1.0,1.0,27.7,0
8775-LHDJH,0,1,1,0,1,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,90.6,90.6,1,0-1yr,4,1.0,1.0,45.3,1
9625-QNLUX,0,0,1,1,68,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),103.25,7074.4,0,4yr+,6,0.2,0.3,102.52753623188406,1
3097-NQYSN,0,1,1,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,86.85,156.35,1,0-1yr,3,1.0,0.7,52.11666666666667,1
4024-CSNBY,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),94.25,6849.75,0,4yr+,6,0.2,0.3,93.83219178082192,1
7110-BDTWG,0,0,1,0,71,0,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,1,Electronic check,47.05,3263.6,0,4yr+,3,0.2,1.0,45.327777777777776,1
7493-GVFIO,0,0,0,0,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.55,1252.85,0,4yr+,1,0.2,0.3,21.600862068965515,0
0690-SRQID,0,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.65,67.55,0,0-1yr,1,1.0,0.7,13.51,0
9605-WGJVW,0,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.2,70.2,0,0-1yr,1,1.0,1.0,35.1,0
9114-DPSIA,0,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),81.0,5750.0,0,4yr+,7,0.2,0.3,78.76712328767124,1
4700-UBQMV,0,0,1,1,21,1,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),75.9,1549.75,0,1-2yr,5,0.5,0.3,70.44318181818181,1
7711-GQBZC,0,0,1,1,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.7,1810.55,0,4yr+,2,0.2,0.3,25.146527777777777,1
3565-UNOCC,0,1,1,0,29,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.05,2952.85,1,2-4yr,5,1.0,0.3,98.42833333333333,1
4627-MIHJH,0,1,0,0,69,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),110.25,7467.55,0,4yr+,7,0.2,0.3,106.67928571428571,0
9795-NREXC,0,0,1,0,64,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.0,5484.4,0,4yr+,7,0.2,0.3,84.3753846153846,1
8573-CGOCC,0,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,294.9,0,1-2yr,1,1.0,0.3,17.34705882352941,0
7356-AYNJP,0,0,0,0,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,23.9,97.5,0,0-1yr,2,0.5,1.0,19.5,0
9249-FXSCK,0,0,0,0,52,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),111.25,5916.45,1,4yr+,7,0.5,0.3,111.6311320754717,0
5493-SDRDQ,0,0,0,0,2,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,55.1,113.35,1,0-1yr,3,1.0,0.7,37.78333333333333,0
6286-SUUWT,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,19.95,0,0-1yr,1,1.0,0.7,9.975,0
